interaction_id,data_chamada,cliente_id,canal,motivo,submotivo,duracao_segundos,satisfacao,agente,duracao_minutos,ano_mes,chamada_longa
938,2025-11-10 00:48:02.330166,64125,CHAT,SUPORTE TECNICO,LENTIDAO,547,4,PAULO ROCHA,9.12,2025-11,False
939,2025-10-09 04:12:02.330166,55229,VOZ,SUPORTE TECNICO,SEM SINAL,1375,3,ANA SILVA,22.92,2025-10,True
940,2025-09-18 11:15:02.330166,62264,CHAT,FATURAMENTO,BOLETO,677,4,PAULO ROCHA,11.28,2025-09,True
941,2025-10-28 10:15:02.330166,61127,CHAT,SUPORTE TECNICO,LENTIDAO,597,2,FERNANDA COSTA,9.95,2025-10,False
942,2025-08-17 13:42:02.330166,68827,CHAT,INFORMACOES,PLANO,1449,3,FERNANDA COSTA,24.15,2025-08,True
943,2025-12-10 01:29:02.330166,79637,WHATSAPP,FATURAMENTO,BOLETO,784,4,FERNANDA COSTA,13.07,2025-12,True
944,2025-08-14 05:01:02.330166,45007,VOZ,CANCELAMENTO,VALOR ALTO,582,5,CARLOS LIMA,9.7,2025-08,False
945,2025-11-09 08:46:02.330166,41692,WHATSAPP,INFORMACOES,COBERTURA,1436,5,JOAO SANTOS,23.93,2025-11,True
946,2025-08-22 00:38:02.330166,81776,VOZ,CANCELAMENTO,DESISTENCIA,1437,1,ANA SILVA,23.95,2025-08,True
947,2025-07-13 18:48:02.330166,78847,VOZ,FATURAMENTO,VALOR INDEVIDO,1463,4,MARIA OLIVEIRA,24.38,2025-07,True
948,2025-08-16 13:41:02.330166,43016,VOZ,SUPORTE TECNICO,INSTABILIDADE,129,1,FERNANDA COSTA,2.15,2025-08,False
949,2025-12-13 20:20:02.330166,87874,WHATSAPP,FATURAMENTO,BOLETO,1771,2,FERNANDA COSTA,29.52,2025-12,True
950,2025-12-17 08:37:02.330166,25725,VOZ,FATURAMENTO,NA,1298,2,CARLOS LIMA,21.63,2025-12,True
951,2025-10-30 15:18:02.330166,34151,CHAT,SUPORTE TECNICO,SEM SINAL,663,4,PAULO ROCHA,11.05,2025-10,True
952,2025-09-16 13:04:02.330166,46226,CHAT,FATURAMENTO,2ª VIA,1477,3,MARIA OLIVEIRA,24.62,2025-09,True
953,2025-08-15 11:26:02.330166,18177,CHAT,SUPORTE TECNICO,SEM SINAL,855,3,ANA SILVA,14.25,2025-08,True
954,2025-07-28 09:20:02.330166,67747,VOZ,CANCELAMENTO,VALOR ALTO,1067,2,FERNANDA COSTA,17.78,2025-07,True
955,2025-10-21 12:06:02.330166,74494,VOZ,INFORMACOES,NA,354,5,CARLOS LIMA,5.9,2025-10,False
956,2025-10-21 02:44:02.330166,23926,CHAT,SUPORTE TECNICO,INSTABILIDADE,1525,3,ANA SILVA,25.42,2025-10,True
957,2025-07-08 19:35:02.330166,84887,WHATSAPP,FATURAMENTO,BOLETO,573,4,ANA SILVA,9.55,2025-07,False
958,2025-10-22 20:21:02.330166,93930,VOZ,INFORMACOES,PLANO,137,4,MARIA OLIVEIRA,2.28,2025-10,False
959,2025-08-25 01:00:02.330166,61292,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,67,5,PAULO ROCHA,1.12,2025-08,False
960,2025-09-13 09:06:02.330166,62941,WHATSAPP,INFORMACOES,PROMOCAO,1659,1,FERNANDA COSTA,27.65,2025-09,True
961,2025-09-03 23:31:02.330166,73185,VOZ,SUPORTE TECNICO,SEM SINAL,1221,5,MARIA OLIVEIRA,20.35,2025-09,True
962,2025-09-06 22:15:02.330166,17234,WHATSAPP,CANCELAMENTO,VALOR ALTO,1385,1,MARIA OLIVEIRA,23.08,2025-09,True
963,2025-11-26 03:07:02.330166,70245,CHAT,CANCELAMENTO,DESISTENCIA,1386,2,JOAO SANTOS,23.1,2025-11,True
964,2025-10-24 06:44:02.330166,35035,CHAT,FATURAMENTO,VALOR INDEVIDO,1485,4,ANA SILVA,24.75,2025-10,True
965,2025-07-11 10:43:02.330166,92941,CHAT,CANCELAMENTO,VALOR ALTO,1565,2,JOAO SANTOS,26.08,2025-07,True
966,2025-06-30 14:46:02.330166,87718,VOZ,FATURAMENTO,BOLETO,1061,4,ANA SILVA,17.68,2025-06,True
967,2025-10-01 04:46:02.330166,68891,VOZ,CANCELAMENTO,VALOR ALTO,135,3,ANA SILVA,2.25,2025-10,False
968,2025-09-07 19:38:02.330166,25491,VOZ,CANCELAMENTO,DESISTENCIA,1712,5,CARLOS LIMA,28.53,2025-09,True
969,2025-10-09 11:09:02.330166,40537,VOZ,SUPORTE TECNICO,INSTABILIDADE,135,2,CARLOS LIMA,2.25,2025-10,False
970,2025-12-08 03:28:02.330166,91051,VOZ,FATURAMENTO,VALOR INDEVIDO,557,2,ANA SILVA,9.28,2025-12,False
971,2025-07-05 02:13:02.330166,50283,VOZ,SUPORTE TECNICO,INSTABILIDADE,994,5,JOAO SANTOS,16.57,2025-07,True
972,2025-07-16 18:48:02.330166,75161,WHATSAPP,FATURAMENTO,BOLETO,1696,5,JOAO SANTOS,28.27,2025-07,True
973,2025-09-11 14:05:02.330166,54216,WHATSAPP,FATURAMENTO,BOLETO,1449,4,MARIA OLIVEIRA,24.15,2025-09,True
974,2025-10-08 20:23:02.330166,81550,VOZ,FATURAMENTO,2ª VIA,718,2,ANA SILVA,11.97,2025-10,True
975,2025-07-07 12:10:02.330166,25826,CHAT,SUPORTE TECNICO,LENTIDAO,349,4,JOAO SANTOS,5.82,2025-07,False
976,2025-09-13 20:29:02.330166,41934,WHATSAPP,CANCELAMENTO,DESISTENCIA,143,2,ANA SILVA,2.38,2025-09,False
977,2025-06-28 20:14:02.330166,73827,VOZ,INFORMACOES,PLANO,73,1,JOAO SANTOS,1.22,2025-06,False
978,2025-10-22 15:30:02.330166,87821,CHAT,FATURAMENTO,2ª VIA,912,4,PAULO ROCHA,15.2,2025-10,True
979,2025-07-22 01:06:02.330166,93863,CHAT,SUPORTE TECNICO,SEM SINAL,1131,4,CARLOS LIMA,18.85,2025-07,True
980,2025-10-15 03:25:02.330166,14931,WHATSAPP,SUPORTE TECNICO,SEM SINAL,428,4,FERNANDA COSTA,7.13,2025-10,False
981,2025-11-23 10:54:02.330166,49478,CHAT,FATURAMENTO,2ª VIA,917,1,FERNANDA COSTA,15.28,2025-11,True
982,2025-07-17 09:20:02.330166,79494,VOZ,SUPORTE TECNICO,NA,1327,3,FERNANDA COSTA,22.12,2025-07,True
983,2025-11-13 05:34:02.330166,92111,WHATSAPP,SUPORTE TECNICO,LENTIDAO,486,3,ANA SILVA,8.1,2025-11,False
984,2025-11-18 00:24:02.330166,29558,WHATSAPP,SUPORTE TECNICO,NA,1788,4,CARLOS LIMA,29.8,2025-11,True
985,2025-10-25 23:50:02.330166,15651,VOZ,SUPORTE TECNICO,SEM SINAL,1380,3,MARIA OLIVEIRA,23.0,2025-10,True
986,2025-08-10 18:15:02.330166,53816,WHATSAPP,SUPORTE TECNICO,LENTIDAO,1708,4,ANA SILVA,28.47,2025-08,True
987,2025-07-05 13:08:02.330166,80432,VOZ,FATURAMENTO,2ª VIA,383,1,CARLOS LIMA,6.38,2025-07,False
988,2025-12-05 22:36:02.330166,40841,WHATSAPP,FATURAMENTO,BOLETO,970,5,FERNANDA COSTA,16.17,2025-12,True
989,2025-08-01 04:18:02.330166,98716,CHAT,CANCELAMENTO,VALOR ALTO,531,1,MARIA OLIVEIRA,8.85,2025-08,False
990,2025-08-08 03:56:02.330166,64079,VOZ,SUPORTE TECNICO,SEM SINAL,829,2,ANA SILVA,13.82,2025-08,True
991,2025-09-22 04:21:02.330166,17122,CHAT,INFORMACOES,COBERTURA,356,2,FERNANDA COSTA,5.93,2025-09,False
992,2025-09-04 12:13:02.330166,58953,VOZ,INFORMACOES,PLANO,997,2,PAULO ROCHA,16.62,2025-09,True
993,2025-08-01 19:25:02.330166,54025,VOZ,CANCELAMENTO,VALOR ALTO,125,5,ANA SILVA,2.08,2025-08,False
994,2025-07-16 05:23:02.330166,71018,CHAT,CANCELAMENTO,DESISTENCIA,916,2,MARIA OLIVEIRA,15.27,2025-07,True
995,2025-10-13 21:16:02.330166,30550,WHATSAPP,SUPORTE TECNICO,LENTIDAO,1312,2,FERNANDA COSTA,21.87,2025-10,True
996,2025-09-08 22:40:02.330166,78389,CHAT,SUPORTE TECNICO,SEM SINAL,503,5,CARLOS LIMA,8.38,2025-09,False
997,2025-06-28 15:19:02.330166,66113,WHATSAPP,INFORMACOES,PROMOCAO,565,2,MARIA OLIVEIRA,9.42,2025-06,False
998,2025-08-05 11:39:02.330166,87564,VOZ,INFORMACOES,COBERTURA,1234,1,CARLOS LIMA,20.57,2025-08,True
999,2025-09-19 16:15:02.330166,76088,VOZ,FATURAMENTO,NA,931,5,CARLOS LIMA,15.52,2025-09,True
1000,2025-11-22 12:13:02.330166,22844,CHAT,INFORMACOES,COBERTURA,1074,2,ANA SILVA,17.9,2025-11,True
1001,2025-11-06 05:10:02.330166,63296,VOZ,FATURAMENTO,2ª VIA,331,3,MARIA OLIVEIRA,5.52,2025-11,False
1002,2025-07-12 12:21:02.330166,12087,CHAT,SUPORTE TECNICO,INSTABILIDADE,1430,3,JOAO SANTOS,23.83,2025-07,True
1003,2025-11-09 00:53:02.330166,86501,VOZ,INFORMACOES,COBERTURA,991,4,JOAO SANTOS,16.52,2025-11,True
1004,2025-11-16 18:53:02.330166,58551,WHATSAPP,INFORMACOES,PLANO,1010,1,PAULO ROCHA,16.83,2025-11,True
1005,2025-12-05 15:25:02.330166,53634,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,126,3,CARLOS LIMA,2.1,2025-12,False
1006,2025-11-16 09:25:02.330166,99740,VOZ,CANCELAMENTO,DESISTENCIA,1330,3,PAULO ROCHA,22.17,2025-11,True
1007,2025-12-15 02:07:02.330166,98428,CHAT,FATURAMENTO,2ª VIA,165,1,CARLOS LIMA,2.75,2025-12,False
1008,2025-10-16 16:59:02.330166,15357,CHAT,CANCELAMENTO,VALOR ALTO,810,2,PAULO ROCHA,13.5,2025-10,True
1009,2025-11-02 03:05:02.330166,36832,VOZ,FATURAMENTO,2ª VIA,745,2,FERNANDA COSTA,12.42,2025-11,True
1010,2025-09-21 02:31:02.330166,86037,WHATSAPP,FATURAMENTO,2ª VIA,489,2,MARIA OLIVEIRA,8.15,2025-09,False
1011,2025-09-25 16:03:02.330166,99158,CHAT,CANCELAMENTO,VALOR ALTO,627,1,ANA SILVA,10.45,2025-09,True
1012,2025-09-16 08:33:02.330166,73730,WHATSAPP,CANCELAMENTO,VALOR ALTO,1138,1,CARLOS LIMA,18.97,2025-09,True
1013,2025-10-17 00:55:02.330166,58253,WHATSAPP,CANCELAMENTO,VALOR ALTO,1479,1,JOAO SANTOS,24.65,2025-10,True
1014,2025-07-10 14:13:02.330166,61207,VOZ,INFORMACOES,PLANO,650,1,ANA SILVA,10.83,2025-07,True
1015,2025-07-16 09:23:02.330166,29392,CHAT,SUPORTE TECNICO,LENTIDAO,368,2,FERNANDA COSTA,6.13,2025-07,False
1016,2025-09-09 19:49:02.330166,99443,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,330,4,MARIA OLIVEIRA,5.5,2025-09,False
1017,2025-11-07 07:03:02.330166,94500,VOZ,INFORMACOES,PROMOCAO,657,2,ANA SILVA,10.95,2025-11,True
1018,2025-11-24 23:53:02.330166,78107,WHATSAPP,FATURAMENTO,BOLETO,747,4,FERNANDA COSTA,12.45,2025-11,True
1019,2025-09-22 11:57:02.330166,87772,WHATSAPP,CANCELAMENTO,NA,1487,5,FERNANDA COSTA,24.78,2025-09,True
1020,2025-08-20 08:30:02.330166,84350,VOZ,INFORMACOES,PROMOCAO,1676,3,JOAO SANTOS,27.93,2025-08,True
1021,2025-09-22 03:38:02.330166,58745,CHAT,CANCELAMENTO,DESISTENCIA,1636,1,JOAO SANTOS,27.27,2025-09,True
1022,2025-09-16 23:55:02.330166,31805,WHATSAPP,CANCELAMENTO,VALOR ALTO,389,5,MARIA OLIVEIRA,6.48,2025-09,False
1023,2025-11-25 19:02:02.330166,97340,VOZ,SUPORTE TECNICO,SEM SINAL,390,2,ANA SILVA,6.5,2025-11,False
1024,2025-10-08 14:05:02.330166,26577,CHAT,FATURAMENTO,VALOR INDEVIDO,593,3,JOAO SANTOS,9.88,2025-10,False
1025,2025-11-01 17:28:02.330166,14546,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,709,3,JOAO SANTOS,11.82,2025-11,True
1026,2025-10-02 06:39:02.330166,31311,WHATSAPP,CANCELAMENTO,VALOR ALTO,677,1,ANA SILVA,11.28,2025-10,True
1027,2025-11-12 21:39:02.330166,29055,CHAT,INFORMACOES,PROMOCAO,715,2,ANA SILVA,11.92,2025-11,True
1028,2025-09-20 06:29:02.330166,47988,WHATSAPP,CANCELAMENTO,VALOR ALTO,1425,2,FERNANDA COSTA,23.75,2025-09,True
1029,2025-10-29 10:52:02.330166,24721,WHATSAPP,INFORMACOES,PROMOCAO,1040,1,JOAO SANTOS,17.33,2025-10,True
1030,2025-06-30 12:17:02.330166,62642,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,1782,2,CARLOS LIMA,29.7,2025-06,True
1031,2025-08-24 09:52:02.330166,17213,WHATSAPP,CANCELAMENTO,DESISTENCIA,1373,2,FERNANDA COSTA,22.88,2025-08,True
1032,2025-07-31 15:02:02.330166,12955,VOZ,SUPORTE TECNICO,LENTIDAO,1162,4,PAULO ROCHA,19.37,2025-07,True
1033,2025-09-05 19:12:02.330166,35486,CHAT,FATURAMENTO,2ª VIA,710,5,FERNANDA COSTA,11.83,2025-09,True
1034,2025-08-30 17:27:02.330166,62108,VOZ,FATURAMENTO,2ª VIA,1526,4,MARIA OLIVEIRA,25.43,2025-08,True
1035,2025-06-28 05:12:02.330166,47309,CHAT,INFORMACOES,PROMOCAO,779,3,CARLOS LIMA,12.98,2025-06,True
1036,2025-11-05 11:59:02.330166,68224,WHATSAPP,FATURAMENTO,BOLETO,911,4,MARIA OLIVEIRA,15.18,2025-11,True
1037,2025-12-19 15:31:02.330166,65552,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,908,2,FERNANDA COSTA,15.13,2025-12,True
1038,2025-08-02 19:46:02.330166,49745,CHAT,FATURAMENTO,BOLETO,1135,3,ANA SILVA,18.92,2025-08,True
1039,2025-06-27 04:52:02.330166,63668,WHATSAPP,INFORMACOES,PLANO,619,4,JOAO SANTOS,10.32,2025-06,True
1040,2025-10-07 09:12:02.330166,27947,VOZ,INFORMACOES,COBERTURA,440,4,MARIA OLIVEIRA,7.33,2025-10,False
1041,2025-11-22 18:48:02.330166,49582,WHATSAPP,INFORMACOES,PLANO,682,4,FERNANDA COSTA,11.37,2025-11,True
1042,2025-06-30 21:12:02.330166,10320,VOZ,INFORMACOES,PLANO,597,3,PAULO ROCHA,9.95,2025-06,False
1043,2025-10-23 00:30:02.330166,97282,CHAT,INFORMACOES,PLANO,914,2,CARLOS LIMA,15.23,2025-10,True
1044,2025-07-17 17:25:02.330166,46335,CHAT,SUPORTE TECNICO,SEM SINAL,196,5,PAULO ROCHA,3.27,2025-07,False
1045,2025-10-06 22:58:02.330166,67156,CHAT,CANCELAMENTO,VALOR ALTO,1346,4,PAULO ROCHA,22.43,2025-10,True
1046,2025-09-27 07:12:02.330166,85400,VOZ,FATURAMENTO,VALOR INDEVIDO,1791,3,JOAO SANTOS,29.85,2025-09,True
1047,2025-08-23 04:39:02.330166,70429,WHATSAPP,FATURAMENTO,BOLETO,337,3,JOAO SANTOS,5.62,2025-08,False
1048,2025-08-30 17:53:02.330166,64986,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,789,1,MARIA OLIVEIRA,13.15,2025-08,True
1049,2025-09-27 13:04:02.330166,35403,WHATSAPP,CANCELAMENTO,DESISTENCIA,435,1,FERNANDA COSTA,7.25,2025-09,False
1050,2025-08-23 17:26:02.330166,51446,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,1698,3,MARIA OLIVEIRA,28.3,2025-08,True
1051,2025-10-01 06:52:02.330166,86027,CHAT,CANCELAMENTO,DESISTENCIA,1746,2,ANA SILVA,29.1,2025-10,True
1052,2025-08-16 05:28:02.330166,58891,CHAT,SUPORTE TECNICO,INSTABILIDADE,903,3,JOAO SANTOS,15.05,2025-08,True
1053,2025-07-24 03:12:02.330166,75979,VOZ,FATURAMENTO,BOLETO,1763,2,FERNANDA COSTA,29.38,2025-07,True
1054,2025-09-17 19:52:02.330166,20013,VOZ,FATURAMENTO,VALOR INDEVIDO,1736,2,ANA SILVA,28.93,2025-09,True
1055,2025-08-21 17:14:02.330166,57522,VOZ,INFORMACOES,PROMOCAO,1733,4,FERNANDA COSTA,28.88,2025-08,True
1056,2025-11-02 05:31:02.330166,49935,VOZ,CANCELAMENTO,DESISTENCIA,1584,1,JOAO SANTOS,26.4,2025-11,True
1057,2025-07-21 21:55:02.330166,39697,CHAT,SUPORTE TECNICO,INSTABILIDADE,316,2,JOAO SANTOS,5.27,2025-07,False
1058,2025-10-29 18:10:02.330166,24643,VOZ,FATURAMENTO,VALOR INDEVIDO,98,4,CARLOS LIMA,1.63,2025-10,False
1059,2025-07-15 15:00:02.330166,14298,WHATSAPP,FATURAMENTO,BOLETO,1111,5,ANA SILVA,18.52,2025-07,True
1060,2025-12-08 09:22:02.330166,43162,VOZ,INFORMACOES,PLANO,195,3,PAULO ROCHA,3.25,2025-12,False
1061,2025-11-15 10:10:02.330166,26225,WHATSAPP,FATURAMENTO,BOLETO,480,5,JOAO SANTOS,8.0,2025-11,False
1062,2025-08-28 23:49:02.330166,13835,VOZ,SUPORTE TECNICO,INSTABILIDADE,358,3,FERNANDA COSTA,5.97,2025-08,False
1063,2025-07-25 05:26:02.330166,75619,WHATSAPP,CANCELAMENTO,VALOR ALTO,1315,2,FERNANDA COSTA,21.92,2025-07,True
1064,2025-11-22 04:46:02.330166,85777,VOZ,FATURAMENTO,BOLETO,1143,2,PAULO ROCHA,19.05,2025-11,True
1065,2025-07-27 06:26:02.330166,80402,VOZ,SUPORTE TECNICO,LENTIDAO,1545,1,JOAO SANTOS,25.75,2025-07,True
1066,2025-10-31 02:08:02.330166,87251,VOZ,INFORMACOES,NA,960,1,JOAO SANTOS,16.0,2025-10,True
1067,2025-09-11 04:50:02.330166,38085,WHATSAPP,CANCELAMENTO,VALOR ALTO,526,4,ANA SILVA,8.77,2025-09,False
1068,2025-09-18 19:30:02.330166,24459,WHATSAPP,CANCELAMENTO,DESISTENCIA,338,4,MARIA OLIVEIRA,5.63,2025-09,False
1069,2025-07-10 23:17:02.330166,53006,CHAT,CANCELAMENTO,DESISTENCIA,296,4,MARIA OLIVEIRA,4.93,2025-07,False
1070,2025-11-07 00:20:02.330166,50895,WHATSAPP,INFORMACOES,COBERTURA,1782,4,JOAO SANTOS,29.7,2025-11,True
1071,2025-12-22 07:18:02.330166,66093,VOZ,INFORMACOES,PROMOCAO,202,4,PAULO ROCHA,3.37,2025-12,False
1072,2025-06-28 07:48:02.330166,98363,CHAT,CANCELAMENTO,DESISTENCIA,1436,1,CARLOS LIMA,23.93,2025-06,True
1073,2025-10-23 21:11:02.330166,98672,VOZ,INFORMACOES,COBERTURA,304,2,CARLOS LIMA,5.07,2025-10,False
1074,2025-10-11 12:08:02.330166,23332,WHATSAPP,INFORMACOES,COBERTURA,405,1,MARIA OLIVEIRA,6.75,2025-10,False
1075,2025-08-01 10:54:02.330166,87982,CHAT,SUPORTE TECNICO,LENTIDAO,311,2,CARLOS LIMA,5.18,2025-08,False
1076,2025-11-12 05:29:02.330166,86273,WHATSAPP,INFORMACOES,PROMOCAO,619,4,MARIA OLIVEIRA,10.32,2025-11,True
1077,2025-10-13 19:13:02.330166,63011,CHAT,INFORMACOES,COBERTURA,1107,3,JOAO SANTOS,18.45,2025-10,True
1078,2025-07-18 05:48:02.330166,42858,CHAT,INFORMACOES,PLANO,1078,2,PAULO ROCHA,17.97,2025-07,True
1079,2025-07-14 03:07:02.330166,16927,VOZ,SUPORTE TECNICO,SEM SINAL,1080,1,JOAO SANTOS,18.0,2025-07,True
1080,2025-10-27 15:26:02.330166,52854,VOZ,INFORMACOES,COBERTURA,680,5,FERNANDA COSTA,11.33,2025-10,True
1081,2025-10-24 08:15:02.330166,78150,CHAT,FATURAMENTO,BOLETO,1683,4,JOAO SANTOS,28.05,2025-10,True
1082,2025-09-23 05:53:02.330166,76164,CHAT,CANCELAMENTO,VALOR ALTO,1170,3,FERNANDA COSTA,19.5,2025-09,True
1083,2025-09-12 08:25:02.330166,25615,CHAT,FATURAMENTO,BOLETO,981,3,CARLOS LIMA,16.35,2025-09,True
1084,2025-07-02 13:09:02.330166,14306,VOZ,INFORMACOES,PROMOCAO,1200,3,PAULO ROCHA,20.0,2025-07,True
1085,2025-09-12 09:37:02.330166,27627,CHAT,SUPORTE TECNICO,LENTIDAO,1525,4,CARLOS LIMA,25.42,2025-09,True
1086,2025-10-26 21:10:02.330166,74297,WHATSAPP,FATURAMENTO,2ª VIA,1194,5,FERNANDA COSTA,19.9,2025-10,True
1087,2025-10-06 08:28:02.330166,30487,WHATSAPP,INFORMACOES,PROMOCAO,174,4,MARIA OLIVEIRA,2.9,2025-10,False
1088,2025-12-19 17:44:02.330166,59518,WHATSAPP,INFORMACOES,COBERTURA,1445,3,MARIA OLIVEIRA,24.08,2025-12,True
1089,2025-07-01 02:55:02.330166,87393,VOZ,CANCELAMENTO,DESISTENCIA,322,3,MARIA OLIVEIRA,5.37,2025-07,False
1090,2025-08-27 02:55:02.330166,59882,VOZ,FATURAMENTO,2ª VIA,936,3,MARIA OLIVEIRA,15.6,2025-08,True
1091,2025-07-06 06:34:02.330166,96670,VOZ,INFORMACOES,NA,567,2,PAULO ROCHA,9.45,2025-07,False
1092,2025-12-08 17:30:02.330166,18585,CHAT,CANCELAMENTO,DESISTENCIA,294,3,JOAO SANTOS,4.9,2025-12,False
1093,2025-08-24 08:46:02.330166,14899,CHAT,FATURAMENTO,2ª VIA,1407,4,FERNANDA COSTA,23.45,2025-08,True
1094,2025-06-29 17:05:02.330166,71564,WHATSAPP,INFORMACOES,PROMOCAO,105,3,CARLOS LIMA,1.75,2025-06,False
1095,2025-10-08 05:24:02.330166,22809,CHAT,INFORMACOES,PROMOCAO,264,2,MARIA OLIVEIRA,4.4,2025-10,False
1096,2025-11-20 17:15:02.330166,97475,CHAT,INFORMACOES,COBERTURA,401,5,MARIA OLIVEIRA,6.68,2025-11,False
1097,2025-08-01 17:26:02.330166,75136,WHATSAPP,CANCELAMENTO,VALOR ALTO,1795,1,FERNANDA COSTA,29.92,2025-08,True
1098,2025-08-13 06:25:02.330166,16230,CHAT,SUPORTE TECNICO,LENTIDAO,1234,4,JOAO SANTOS,20.57,2025-08,True
1099,2025-11-26 16:15:02.330166,85784,VOZ,FATURAMENTO,2ª VIA,1272,3,MARIA OLIVEIRA,21.2,2025-11,True
1100,2025-11-18 20:23:02.330166,79607,CHAT,FATURAMENTO,2ª VIA,934,2,MARIA OLIVEIRA,15.57,2025-11,True
1101,2025-11-22 22:55:02.330166,49563,WHATSAPP,FATURAMENTO,2ª VIA,1706,3,CARLOS LIMA,28.43,2025-11,True
1102,2025-09-09 10:06:02.330166,62730,CHAT,CANCELAMENTO,DESISTENCIA,1339,5,CARLOS LIMA,22.32,2025-09,True
1103,2025-10-18 07:02:02.330166,77662,VOZ,SUPORTE TECNICO,SEM SINAL,1241,4,JOAO SANTOS,20.68,2025-10,True
1104,2025-12-13 14:28:02.330166,93614,WHATSAPP,INFORMACOES,PROMOCAO,1716,5,CARLOS LIMA,28.6,2025-12,True
1105,2025-08-01 12:35:02.330166,57746,CHAT,FATURAMENTO,2ª VIA,362,2,JOAO SANTOS,6.03,2025-08,False
1106,2025-09-08 16:24:02.330166,51766,VOZ,CANCELAMENTO,VALOR ALTO,1358,2,CARLOS LIMA,22.63,2025-09,True
1107,2025-10-21 14:33:02.330166,31048,CHAT,CANCELAMENTO,VALOR ALTO,1466,5,JOAO SANTOS,24.43,2025-10,True
1108,2025-07-16 16:05:02.330166,29655,VOZ,INFORMACOES,PLANO,116,2,MARIA OLIVEIRA,1.93,2025-07,False
1109,2025-10-05 21:51:02.330166,67164,CHAT,INFORMACOES,PROMOCAO,1384,1,JOAO SANTOS,23.07,2025-10,True
1110,2025-07-20 20:01:02.330166,13819,CHAT,SUPORTE TECNICO,LENTIDAO,1677,3,PAULO ROCHA,27.95,2025-07,True
1111,2025-11-28 04:40:02.330166,15535,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,1055,1,ANA SILVA,17.58,2025-11,True
1112,2025-10-13 12:22:02.330166,49056,VOZ,FATURAMENTO,VALOR INDEVIDO,893,3,PAULO ROCHA,14.88,2025-10,True
1113,2025-12-14 16:41:02.330166,28423,VOZ,FATURAMENTO,VALOR INDEVIDO,289,5,PAULO ROCHA,4.82,2025-12,False
1114,2025-10-24 21:57:02.330166,86076,WHATSAPP,FATURAMENTO,2ª VIA,575,4,ANA SILVA,9.58,2025-10,False
1115,2025-07-18 06:11:02.330166,51079,CHAT,SUPORTE TECNICO,NA,1764,5,PAULO ROCHA,29.4,2025-07,True
1116,2025-11-08 10:21:02.330166,40924,CHAT,INFORMACOES,COBERTURA,506,2,ANA SILVA,8.43,2025-11,False
1117,2025-12-19 13:36:02.330166,45985,CHAT,SUPORTE TECNICO,SEM SINAL,896,3,FERNANDA COSTA,14.93,2025-12,True
1118,2025-10-01 02:42:02.330166,59113,WHATSAPP,FATURAMENTO,NA,291,3,FERNANDA COSTA,4.85,2025-10,False
1119,2025-10-28 06:52:02.330166,42289,CHAT,INFORMACOES,PROMOCAO,1666,2,MARIA OLIVEIRA,27.77,2025-10,True
1120,2025-08-31 22:37:02.330166,50392,VOZ,INFORMACOES,COBERTURA,1381,5,ANA SILVA,23.02,2025-08,True
1121,2025-12-10 00:22:02.330166,98027,VOZ,FATURAMENTO,2ª VIA,578,5,CARLOS LIMA,9.63,2025-12,False
1122,2025-12-07 09:54:02.330166,99816,VOZ,CANCELAMENTO,VALOR ALTO,1155,2,CARLOS LIMA,19.25,2025-12,True
1123,2025-12-08 14:52:02.330166,61508,CHAT,INFORMACOES,PLANO,676,1,JOAO SANTOS,11.27,2025-12,True
1124,2025-11-29 10:47:02.330166,31001,CHAT,CANCELAMENTO,DESISTENCIA,1353,3,PAULO ROCHA,22.55,2025-11,True
1125,2025-08-14 21:14:02.330166,20498,CHAT,INFORMACOES,PLANO,1024,4,MARIA OLIVEIRA,17.07,2025-08,True
1126,2025-11-23 01:48:02.330166,31016,WHATSAPP,INFORMACOES,PLANO,594,5,ANA SILVA,9.9,2025-11,False
1127,2025-10-13 14:38:02.330166,81791,WHATSAPP,CANCELAMENTO,VALOR ALTO,729,4,PAULO ROCHA,12.15,2025-10,True
1128,2025-10-20 18:09:02.330166,94094,VOZ,FATURAMENTO,NA,1350,4,PAULO ROCHA,22.5,2025-10,True
1129,2025-09-06 22:28:02.330166,36224,WHATSAPP,SUPORTE TECNICO,SEM SINAL,685,3,FERNANDA COSTA,11.42,2025-09,True
1130,2025-07-24 17:29:02.330166,42716,WHATSAPP,FATURAMENTO,BOLETO,1521,2,FERNANDA COSTA,25.35,2025-07,True
1131,2025-09-16 04:32:02.330166,72700,WHATSAPP,INFORMACOES,PROMOCAO,333,3,JOAO SANTOS,5.55,2025-09,False
1132,2025-08-01 03:55:02.330166,21062,CHAT,CANCELAMENTO,VALOR ALTO,812,2,CARLOS LIMA,13.53,2025-08,True
1133,2025-08-05 20:44:02.330166,12717,VOZ,INFORMACOES,COBERTURA,1203,5,PAULO ROCHA,20.05,2025-08,True
